PROV693;Southport;Southport;Southport;;;;;;;;;x
PROV694;Pirate's Bluff;Pirate's Bluff;Pirate's Bluff;;;;;;;;;x
PROV695;Smuggler's Bay;Smuggler's Bay;Smuggler's Bay;;;;;;;;;x
PROV696;Mole Harbour;Mole Harbour;Mole Harbour;;;;;;;;;x
PROV697;Star Hill;Star Hill;Star Hill;;;;;;;;;x
PROV698;Seaside Town;Seaside Town;Seaside Town;;;;;;;;;x
PROV699;Salty Path;Salty Path;Salty Path;;;;;;;;;x
PROV700;Salty Beach;Salty Beach;Salty Beach;;;;;;;;;x
PROV701;Rolling Flats;Rolling Flats;Rolling Flats;;;;;;;;;x
PROV702;Lightning Bay;Lightning Bay;Lightning Bay;;;;;;;;;x
PROV703;Harbour Hold;Harbour Hold;Harbour Hold;;;;;;;;;x
PROV704;Rocky Fields;Rocky Fields;Rocky Fields;;;;;;;;;x
PROV705;Freshwater Beach;Freshwater Beach;Freshwater Beach;;;;;;;;;x
PROV706;Monstro Town;Monstro Town;Monstro Town;;;;;;;;;x
PROV707;Land's End;Land's End;Land's End;;;;;;;;;x
PROV708;Bean Valley;Bean Valley;Bean Valley;;;;;;;;;x
PROV709;Nimbus Land;Nimbus Land;Nimbus Land;;;;;;;;;x
PROV710;Belome Temple;Belome Temple;Belome Temple;;;;;;;;;x
PROV711;Cliff of Beasts;Cliff of Beasts;Cliff of Beasts;;;;;;;;;x
PROV712;Shadow Bay;Shadow Bay;Shadow Bay;;;;;;;;;x
PROV713;Sunrise Coast;Sunrise Coast;Sunrise Coast;;;;;;;;;x
PROV714;Savage Heights;Savage Heights;Savage Heights;;;;;;;;;x
PROV715;Long Fall Cliffs;Long Fall Cliffs;Long Fall Cliffs;;;;;;;;;x
PROV716;Tower of Sand;Tower of Sand;Tower of Sand;;;;;;;;;x
PROV717;Quartz Crag;Quartz Crag;Quartz Crag;;;;;;;;;x
PROV718;Mouth of the Barrel;Mouth of the Barrel;Mouth of the Barrel;;;;;;;;;x
PROV719;Sulpher Coast;Sulpher Coast;Sulpher Coast;;;;;;;;;x
PROV720;Potash Bay;Potash Bay;Potash Bay;;;;;;;;;x
PROV721;Burning Beach;Burning Beach;Burning Beach;;;;;;;;;x
PROV722;Ashen Slope;Ashen Slope;Ashen Slope;;;;;;;;;x
PROV723;Choking Cliffs;Choking Cliffs;Choking Cliffs;;;;;;;;;x
PROV724;Black Beach;Black Beach;Black Beach;;;;;;;;;x
PROV725;Caldera Cliff;Caldera Cliff;Caldera Cliff;;;;;;;;;x
PROV726;Barrel Slope;Barrel Slope;Barrel Slope;;;;;;;;;x
PROV727;Lava Hill;Lava Hill;Lava Hill;;;;;;;;;x
PROV728;Vista Hill;Vista Hill;Vista Hill;;;;;;;;;x
PROV729;Bowser's Keep;Bowser's Keep;Bowser's Keep;;;;;;;;;x
PROV730;Teeth Islands;Teeth Islands;Teeth Islands;;;;;;;;;x
PROV731;Bowser Bay;Bowser Bay;Bowser Bay;;;;;;;;;x
PROV732;Koopa Bay;Koopa Bay;Koopa Bay;;;;;;;;;x
PROV733;Frostbite Islands;Frostbite Islands;Frostbite Islands;;;;;;;;;x
PROV734;Koopa Cape;Koopa Cape;Koopa Cape;;;;;;;;;x
PROV735;Tranquil Bay;Tranquil Bay;Tranquil Bay;;;;;;;;;x
PROV736;Redstone Reach;Redstone Reach;Redstone Reach;;;;;;;;;x
PROV737;Icy Claw;Icy Claw;Icy Claw;;;;;;;;;x
PROV738;Dagger Coast;Dagger Coast;Dagger Coast;;;;;;;;;x
PROV739;Shattered Anchor;Shattered Anchor;Shattered Anchor;;;;;;;;;x
PROV740;Spikeline Shoreline;Spikeline Shoreline;Spikeline Shoreline;;;;;;;;;x
PROV741;Flaming Harbour;Flaming Harbour;Flaming Harbour;;;;;;;;;x
PROV742;Barren Badlands;Barren Badlands;Barren Badlands;;;;;;;;;x
PROV743;Lost Caves;Lost Caves;Lost Caves;;;;;;;;;x
PROV744;The Shadowlands;The Shadowlands;The Shadowlands;;;;;;;;;x
PROV745;The Turtle's Spine;The Turtle's Spine;The Turtle's Spine;;;;;;;;;x
PROV746;Thousand Needles;Thousand Needles;Thousand Needles;;;;;;;;;x
PROV747;Yo'ster Island;Yo'ster Island;Yo'ster Island;;;;;;;;;x
PROV748;Cool Cool Mountain;Cool Cool Mountain;Cool Cool Mountain;;;;;;;;;x
PROV749;Cold Cold Forest;Cold Cold Forest;Cold Cold Forest;;;;;;;;;x
PROV750;Raging Ravine;Raging Ravine;Raging Ravine;;;;;;;;;x
PROV751;Ice Castle;Ice Castle;Ice Castle;;;;;;;;;x
PROV752;Sherbet Land;Sherbet Land;Sherbet Land;;;;;;;;;x
PROV753;Snow Land;Snow Land;Snow Land;;;;;;;;;x
PROV754;Lethal Lava Land;Lethal Lava Land;Lethal Lava Land;;;;;;;;;x
PROV755;Snowman's Land;Snowman's Land;Snowman's Land;;;;;;;;;x
PROV756;Cubyrinth;Cubyrinth;Cubyrinth;;;;;;;;;x
PROV757;Frostown;Frostown;Frostown;;;;;;;;;x
PROV758;Icepeak;Icepeak;Icepeak;;;;;;;;;x
PROV759;Polastraits;Polastraits;Polastraits;;;;;;;;;x
PROV760;Sparkleton;Sparkleton;Sparkleton;;;;;;;;;x
PROV761;Christmas Village;Christmas Village;Christmas Village;;;;;;;;;x
PROV762;Goomstar Temple;Goomstar Temple;Goomstar Temple;;;;;;;;;x
PROV763;Infernum;Infernum;Infernum;;;;;;;;;x
PROV764;Frosty Frontier;Frosty Frontier;Frosty Frontier;;;;;;;;;x
PROV765;Frostbite Mountain;Frostbite Mountain;Frostbite Mountain;;;;;;;;;x
PROV766;Iceberg Alley;Iceberg Alley;Iceberg Alley;;;;;;;;;x
PROV767;Snow Cone Tundra;Snow Cone Tundra;Snow Cone Tundra;;;;;;;;;x
PROV768;Lethal Lava Volcano;Lethal Lava Volcano;Lethal Lava Volcano;;;;;;;;;x
PROV769;Silly Cliff;Silly Cliff;Silly Cliff;;;;;;;;;x
PROV770;Icy Cool Coast;Icy Cool Coast;Icy Cool Coast;;;;;;;;;x
PROV771;Frosty Field;Frosty Field;Frosty Field;;;;;;;;;x
PROV772;Biting Slopes;Biting Slopes;Biting Slopes;;;;;;;;;x
PROV773;Sulpher Fields;Sulpher Fields;Sulpher Fields;;;;;;;;;x
PROV774;Bitter Cold Glacier;Bitter Cold Glacier;Bitter Cold Glacier;;;;;;;;;x
PROV775;Penguin Village;Penguin Village;Penguin Village;;;;;;;;;x
PROV776;Bundle-up Bay;Bundle-up Bay;Bundle-up Bay;;;;;;;;;x
PROV777;Blizzardy Badlands;Blizzardy Badlands;Blizzardy Badlands;;;;;;;;;x
PROV778;Pyramid Plains;Pyramid Plains;Pyramid Plains;;;;;;;;;x
PROV779;Palm Pyramids;Palm Pyramids;Palm Pyramids;;;;;;;;;x
PROV780;Sphinx Caverns;Sphinx Caverns;Sphinx Caverns;;;;;;;;;x
PROV781;Bamboo Forest;Bamboo Forest;Bamboo Forest;;;;;;;;;x
PROV782;Sky Mountain Pass;Sky Mountain Pass;Sky Mountain Pass;;;;;;;;;x
PROV783;Sarasa Palace;Sarasa Palace;Sarasa Palace;;;;;;;;;x
PROV784;Coral Cove;Coral Cove;Coral Cove;;;;;;;;;x
PROV785;Calm Coast;Calm Coast;Calm Coast;;;;;;;;;x
PROV786;Pearl Beach;Pearl Beach;Pearl Beach;;;;;;;;;x
PROV787;Moai Flats;Moai Flats;Moai Flats;;;;;;;;;x
PROV788;Easton Caves;Easton Caves;Easton Caves;;;;;;;;;x
PROV789;Tiki Forest;Tiki Forest;Tiki Forest;;;;;;;;;x
PROV790;Upper Awazon;Upper Awazon;Upper Awazon;;;;;;;;;x
PROV791;Lower Awazon;Lower Awazon;Lower Awazon;;;;;;;;;x
PROV792;Deep Mines;Deep Mines;Deep Mines;;;;;;;;;x
PROV793;Shimmer Bank;Shimmer Bank;Shimmer Bank;;;;;;;;;x
PROV794;Awazon Estuary;Awazon Estuary;Awazon Estuary;;;;;;;;;x
PROV795;Sifter's Island;Sifter's Island;Sifter's Island;;;;;;;;;x
PROV796;Dense Awazon Jungle;Dense Awazon Jungle;Dense Awazon Jungle;;;;;;;;;x
PROV797;Awazon Plateau;Awazon Plateau;Awazon Plateau;;;;;;;;;x
PROV798;Golden Pyramid;Golden Pyramid;Golden Pyramid;;;;;;;;;x
PROV799;Daisy Circuit;Daisy Circuit;Daisy Circuit;;;;;;;;;x
PROV800;Daisy Hills;Daisy Hills;Daisy Hills;;;;;;;;;x
PROV801;Flower-koku;Flower-koku;Flower-koku;;;;;;;;;x
PROV802;George's Gorge;George's Gorge;George's Gorge;;;;;;;;;x
PROV803;Salt Coast;Salt Coast;Salt Coast;;;;;;;;;x
PROV804;Copper Coast;Copper Coast;Copper Coast;;;;;;;;;x
PROV805;Gold Coast;Gold Coast;Gold Coast;;;;;;;;;x
PROV806;Iron Coast;Iron Coast;Iron Coast;;;;;;;;;x
PROV807;Spice Coast;Spice Coast;Spice Coast;;;;;;;;;x
PROV808;Easton Range;Easton Range;Easton Range;;;;;;;;;x
PROV809;Tiki Town;Tiki Town;Tiki Town;;;;;;;;;x
PROV812;Kong Village;Kong Village;Kong Village;;;;;;;;;x
PROV813;Kongo Jungle;Kongo Jungle;Kongo Jungle;;;;;;;;;x
PROV814;Monkey Mines;Monkey Mines;Monkey Mines;;;;;;;;;x
PROV815;Vine Valley;Vine Valley;Vine Valley;;;;;;;;;x
PROV816;Gorilla Glacier;Gorilla Glacier;Gorilla Glacier;;;;;;;;;x
PROV817;Kremkroc Industries;Kremkroc Industries;Kremkroc Industries;;;;;;;;;x
PROV818;Chimp Caverns;Chimp Caverns;Chimp Caverns;;;;;;;;;x
PROV819;Banana Fairy Island;Banana Fairy Island;Banana Fairy Island;;;;;;;;;x
PROV820;Bonus Islands;Bonus Islands;Bonus Islands;;;;;;;;;x
PROV821;Sun Sun Island;Sun Sun Island;Sun Sun Island;;;;;;;;;x
PROV822;Lost Island;Lost Island;Lost Island;;;;;;;;;x
PROV823;Ghost Island;Ghost Island;Ghost Island;;;;;;;;;x
PROV824;Chill 'n' Char Island;Chill 'n' Char Island;Chill 'n' Char Island;;;;;;;;;x
PROV825;High-High Island;High-High Island;High-High Island;;;;;;;;;x
PROV826;Dawn Savanna;Dawn Savanna;Dawn Savanna;;;;;;;;;x
PROV827;Jungle Deeps;Jungle Deeps;Jungle Deeps;;;;;;;;;x
PROV828;Silver Snow Peak;Silver Snow Peak;Silver Snow Peak;;;;;;;;;x
PROV829;Sky Garden;Sky Garden;Sky Garden;;;;;;;;;x
PROV830;Monkey Fest;Monkey Fest;Monkey Fest;;;;;;;;;x
PROV831;Desert Oasis;Desert Oasis;Desert Oasis;;;;;;;;;x
PROV832;Massive Canyon;Massive Canyon;Massive Canyon;;;;;;;;;x
PROV833;Ice Warren;Ice Warren;Ice Warren;;;;;;;;;x
PROV834;Helibird Nest;Helibird Nest;Helibird Nest;;;;;;;;;x
PROV835;Spirit Tree;Spirit Tree;Spirit Tree;;;;;;;;;x
PROV836;Rumble Falls;Rumble Falls;Rumble Falls;;;;;;;;;x
PROV837;Pristine Sea;Pristine Sea;Pristine Sea;;;;;;;;;x
PROV838;Chopperbird Race;Chopperbird Race;Chopperbird Race;;;;;;;;;x
PROV839;Cactus Mine;Cactus Mine;Cactus Mine;;;;;;;;;x
PROV840;Sweet Paradise;Sweet Paradise;Sweet Paradise;;;;;;;;;x
PROV841;Primeval Ruins;Primeval Ruins;Primeval Ruins;;;;;;;;;x
PROV842;Aurora Glacier;Aurora Glacier;Aurora Glacier;;;;;;;;;x
PROV843;Grim Volcano;Grim Volcano;Grim Volcano;;;;;;;;;x
PROV844;Artic Plunge;Artic Plunge;Artic Plunge;;;;;;;;;x
PROV845;Ancient Foundry;Ancient Foundry;Ancient Foundry;;;;;;;;;x
PROV846;Iguanagon's Realm;Iguanagon's Realm;Iguanagon's Realm;;;;;;;;;x
PROV847;Banshee Swamp;Banshee Swamp;Banshee Swamp;;;;;;;;;x
PROV848;Storm Hill;Storm Hill;Storm Hill;;;;;;;;;x
PROV849;Aerie Fortress;Aerie Fortress;Aerie Fortress;;;;;;;;;x
PROV850;Deep Sea Sprint;Deep Sea Sprint;Deep Sea Sprint;;;;;;;;;x
PROV851;Clock Tower;Clock Tower;Clock Tower;;;;;;;;;x
PROV852;Helibird Dash;Helibird Dash;Helibird Dash;;;;;;;;;x
PROV853;Lava Cavern;Lava Cavern;Lava Cavern;;;;;;;;;x
PROV854;Cloudy Heights;Cloudy Heights;Cloudy Heights;;;;;;;;;x
PROV855;Magma Colliseum;Magma Colliseum;Magma Colliseum;;;;;;;;;x
PROV856;Ninjape Rally;Ninjape Rally;Ninjape Rally;;;;;;;;;x
PROV857;Asteriod Belt;Asteriod Belt;Asteriod Belt;;;;;;;;;x
PROV858;Crocodile Cauldron;Crocodile Cauldron;Crocodile Cauldron;;;;;;;;;x
PROV859;Krem Quay;Krem Quay;Krem Quay;;;;;;;;;x
PROV860;Krazy Kremland;Krazy Kremland;Krazy Kremland;;;;;;;;;x
PROV861;Gloomy Gulch;Gloomy Gulch;Gloomy Gulch;;;;;;;;;x
PROV862;K. Rool's Keep;K. Rool's Keep;K. Rool's Keep;;;;;;;;;x
PROV863;The Lost World;The Lost World;The Lost World;;;;;;;;;x
PROV864;Lake Orangatanga;Lake Orangatanga;Lake Orangatanga;;;;;;;;;x
PROV865;Kremwood Forest;Kremwood Forest;Kremwood Forest;;;;;;;;;x
PROV866;Mekanos;Mekanos;Mekanos;;;;;;;;;x
PROV867;Cotton-Top Cove;Cotton-Top Cove;Cotton-Top Cove;;;;;;;;;x
PROV868;K3;K3;K3;;;;;;;;;x
PROV869;Razor Ridge;Razor Ridge;Razor Ridge;;;;;;;;;x
PROV870;KAOS Kore;KAOS Kore;KAOS Kore;;;;;;;;;x
PROV871;Pacifica;Pacifica;Pacifica;;;;;;;;;x
PROV872;Krematoa;Krematoa;Krematoa;;;;;;;;;x
PROV873;Cape Codswallop;Cape Codswallop;Cape Codswallop;;;;;;;;;x
PROV874;Ford Knocks;Ford Knocks;Ford Knocks;;;;;;;;;x
PROV875;Mill Hill;Mill Hill;Mill Hill;;;;;;;;;x
PROV876;Koco Channel;Koco Channel;Koco Channel;;;;;;;;;x
PROV877;Primate Plains;Primate Plains;Primate Plains;;;;;;;;;x
PROV878;Minkey Woods;Minkey Woods;Minkey Woods;;;;;;;;;x
PROV879;Black Ice Mountain;Black Ice Mountain;Black Ice Mountain;;;;;;;;;x
PROV880;Riverbank Mill;Riverbank Mill;Riverbank Mill;;;;;;;;;x
PROV881;Blackforest Plateau;Blackforest Plateau;Blackforest Plateau;;;;;;;;;x
PROV882;Vertigo Verge;Vertigo Verge;Vertigo Verge;;;;;;;;;x
PROV883;Jeopardy Jungle;Jeopardy Jungle;Jeopardy Jungle;;;;;;;;;x
PROV884;Great Ape Lake;Great Ape Lake;Great Ape Lake;;;;;;;;;x
PROV885;Factory Hill;Factory Hill;Factory Hill;;;;;;;;;x
PROV886;Tin Can Valley;Tin Can Valley;Tin Can Valley;;;;;;;;;x
PROV887;Tightrope Tropics;Tightrope Tropics;Tightrope Tropics;;;;;;;;;x
PROV888;Stalagmite Caverns;Stalagmite Caverns;Stalagmite Caverns;;;;;;;;;x
PROV889;Ductline Flats;Ductline Flats;Ductline Flats;;;;;;;;;x
PROV890;The Lost Land;The Lost Land;The Lost Land;;;;;;;;;x
PROV891;Bazaar Bay;Bazaar Bay;Bazaar Bay;;;;;;;;;x
PROV892;Funky Cove;Funky Cove;Funky Cove;;;;;;;;;x
PROV893;Bear Forest;Bear Forest;Bear Forest;;;;;;;;;x
PROV894;Bramble Headland;Bramble Headland;Bramble Headland;;;;;;;;;x
PROV895;Barter Beach;Barter Beach;Barter Beach;;;;;;;;;x
PROV896;Banana Bird Lake;Banana Bird Lake;Banana Bird Lake;;;;;;;;;x
PROV897;Lockjaw Falls;Lockjaw Falls;Lockjaw Falls;;;;;;;;;x
PROV898;Kremling Kamp;Kremling Kamp;Kremling Kamp;;;;;;;;;x
PROV899;Necky's Canyon;Necky's Canyon;Necky's Canyon;;;;;;;;;x
PROV900;Cactus Woods;Cactus Woods;Cactus Woods;;;;;;;;;x
PROV901;Madcap Mine;Madcap Mine;Madcap Mine;;;;;;;;;x
PROV902;Banana Bungalow;Banana Bungalow;Banana Bungalow;;;;;;;;;x
PROV903;Tropical Treetops;Tropical Treetops;Tropical Treetops;;;;;;;;;x
PROV904;Contraption Cave;Contraption Cave;Contraption Cave;;;;;;;;;x
PROV905;Puzzling Pyramid;Puzzling Pyramid;Puzzling Pyramid;;;;;;;;;x
PROV906;Jungle Ruins;Jungle Ruins;Jungle Ruins;;;;;;;;;x
PROV907;Treetop Temple;Treetop Temple;Treetop Temple;;;;;;;;;x
PROV908;Banana Ruins;Banana Ruins;Banana Ruins;;;;;;;;;x
PROV909;Dino Dino Jungle;Dino Dino Jungle;Dino Dino Jungle;;;;;;;;;x
PROV910;Jumpy Jungle;Jumpy Jungle;Jumpy Jungle;;;;;;;;;x
PROV911;Forbidden Forest;Forbidden Forest;Forbidden Forest;;;;;;;;;x
PROV912;Mt. Dynamite;Mt. Dynamite;Mt. Dynamite;;;;;;;;;x
PROV913;Scorching Canyon;Scorching Canyon;Scorching Canyon;;;;;;;;;x
PROV914;Mammoth Glacier;Mammoth Glacier;Mammoth Glacier;;;;;;;;;x
PROV915;Parched Palace;Parched Palace;Parched Palace;;;;;;;;;x
PROV916;Alpine Peak;Alpine Peak;Alpine Peak;;;;;;;;;x
PROV917;Bear Pines;Bear Pines;Bear Pines;;;;;;;;;x
PROV918;Grizzly Woods;Grizzly Woods;Grizzly Woods;;;;;;;;;x
PROV919;Salmon Hill;Salmon Hill;Salmon Hill;;;;;;;;;x
PROV920;Trout River Bend;Trout River Bend;Trout River Bend;;;;;;;;;x
PROV921;Salmon Shoreline;Salmon Shoreline;Salmon Shoreline;;;;;;;;;x
PROV922;Banana Bird Bay;Banana Bird Bay;Banana Bird Bay;;;;;;;;;x
PROV923;Rocky Heights;Rocky Heights;Rocky Heights;;;;;;;;;x
PROV924;Salty Shore;Salty Shore;Salty Shore;;;;;;;;;x
PROV925;Bear Mountain;Bear Mountain;Bear Mountain;;;;;;;;;x
PROV926;Rough Scrubland;Rough Scrubland;Rough Scrubland;;;;;;;;;x
PROV927;Monkey Marsh;Monkey Marsh;Monkey Marsh;;;;;;;;;x
PROV928;Screaming Peaks;Screaming Peaks;Screaming Peaks;;;;;;;;;x
PROV929;Fisher's Coast;Fisher's Coast;Fisher's Coast;;;;;;;;;x
PROV930;Eastern Lowlands;Eastern Lowlands;Eastern Lowlands;;;;;;;;;x
PROV931;Sherbet Island;Sherbet Island;Sherbet Island;;;;;;;;;x
PROV932;Snowflake Mountain;Snowflake Mountain;Snowflake Mountain;;;;;;;;;x
PROV933;Dino Domain;Dino Domain;Dino Domain;;;;;;;;;x
PROV934;Dragon Forest;Dragon Forest;Dragon Forest;;;;;;;;;x
PROV935;Taj Falls;Taj Falls;Taj Falls;;;;;;;;;x
PROV936;Timber Mountains;Timber Mountains;Timber Mountains;;;;;;;;;x
PROV937;Timber Hills;Timber Hills;Timber Hills;;;;;;;;;x
PROV938;Wavy Beach;Wavy Beach;Wavy Beach;;;;;;;;;x
PROV939;Gleam Glacier;Gleam Glacier;Gleam Glacier;;;;;;;;;x
PROV940;Shriek Mansion;Shriek Mansion;Shriek Mansion;;;;;;;;;x
PROV941;Ladida Plains;Ladida Plains;Ladida Plains;;;;;;;;;x
PROV942;Hoo's Wood;Hoo's Wood;Hoo's Wood;;;;;;;;;x
PROV943;Fury Volcano;Fury Volcano;Fury Volcano;;;;;;;;;x
PROV944;Bowser's Villa;Bowser's Villa;Bowser's Villa;;;;;;;;;x
PROV945;Lost Mangroves;Lost Mangroves;Lost Mangroves;;;;;;;;;x
PROV946;Autumn Heights;Autumn Heights;Autumn Heights;;;;;;;;;x
PROV947;Groovey Grassland;Groovey Grassland;Groovey Grassland;;;;;;;;;x
PROV948;Flashfire Fields;Flashfire Fields;Flashfire Fields;;;;;;;;;x
PROV949;Sea Breeze Cove;Sea Breeze Cove;Sea Breeze Cove;;;;;;;;;x
PROV950;Harvest Hill;Harvest Hill;Harvest Hill;;;;;;;;;x
PROV951;Fruit Forest;Fruit Forest;Fruit Forest;;;;;;;;;x
PROV952;Beehive Hill;Beehive Hill;Beehive Hill;;;;;;;;;x
PROV953;Juicy Jungle;Juicy Jungle;Juicy Jungle;;;;;;;;;x
PROV954;Secret Seclusion;Secret Seclusion;Secret Seclusion;;;;;;;;;x
PROV955;Wario's Island;Wario's Island;Wario's Island;;;;;;;;;x
PROV956;Waluigi Island;Waluigi Island;Waluigi Island;;;;;;;;;x
PROV957;Pi'illo Blimport;Pi'illo Blimport;Pi'illo Blimport;;;;;;;;;x
PROV958;Pi'illo Castle;Pi'illo Castle;Pi'illo Castle;;;;;;;;;x
PROV959;Muchrise Park;Muchrise Park;Muchrise Park;;;;;;;;;x
PROV960;Dozing Sands;Dozing Sands;Dozing Sands;;;;;;;;;x
PROV961;Wakeport;Wakeport;Wakeport;;;;;;;;;x
PROV962;Mount Pajamaja;Mount Pajamaja;Mount Pajamaja;;;;;;;;;x
PROV963;Driftwood Shore;Driftwood Shore;Driftwood Shore;;;;;;;;;x
PROV964;Somnom Woods;Somnom Woods;Somnom Woods;;;;;;;;;x
PROV965;Neo Bowser Castle;Neo Bowser Castle;Neo Bowser Castle;;;;;;;;;x
PROV966;Baseball Plaza;Baseball Plaza;Baseball Plaza;;;;;;;;;x
PROV967;DK Stadium;DK Stadium;DK Stadium;;;;;;;;;x
PROV968;Bowser Jr. Castle;Bowser Jr. Castle;Bowser Jr. Castle;;;;;;;;;x
PROV969;Peach's Stadium;Peach's Stadium;Peach's Stadium;;;;;;;;;x
PROV970;Yoshi Volcano;Yoshi Volcano;Yoshi Volcano;;;;;;;;;x
PROV971;Snowy Hill;Snowy Hill;Snowy Hill;;;;;;;;;x
PROV972;Dusty Savannah;Dusty Savannah;Dusty Savannah;;;;;;;;;x
PROV973;Hot Steamy Jungle;Hot Steamy Jungle;Hot Steamy Jungle;;;;;;;;;x
PROV974;Dark Forest;Dark Forest;Dark Forest;;;;;;;;;x
PROV975;Grassy Plain;Grassy Plain;Grassy Plain;;;;;;;;;x
PROV976;Super Bell Hill;Super Bell Hill;Super Bell Hill;;;;;;;;;x
PROV977;Mount Beanpole;Mount Beanpole;Mount Beanpole;;;;;;;;;x
PROV978;Grassland Castle;Grassland Castle;Grassland Castle;;;;;;;;;x
PROV979;Toad Hill;Toad Hill;Toad Hill;;;;;;;;;x
PROV980;Plunging Falls;Plunging Falls;Plunging Falls;;;;;;;;;x
PROV981;Conkdor Canyon;Conkdor Canyon;Conkdor Canyon;;;;;;;;;x
PROV982;Shadow-Play Alley;Shadow-Play Alley;Shadow-Play Alley;;;;;;;;;x
PROV983;Really Rolling Hills;Really Rolling Hills;Really Rolling Hills;;;;;;;;;x
PROV984;Sand Castle;Sand Castle;Sand Castle;;;;;;;;;x
PROV985;Snowball Park;Snowball Park;Snowball Park;;;;;;;;;x
PROV986;Shifty Boo Mansion;Shifty Boo Mansion;Shifty Boo Mansion;;;;;;;;;x
PROV987;Rammerhead Beach;Rammerhead Beach;Rammerhead Beach;;;;;;;;;x
PROV988;Marshmallow Fields;Marshmallow Fields;Marshmallow Fields;;;;;;;;;x
PROV989;Pipeline Lagoon;Pipeline Lagoon;Pipeline Lagoon;;;;;;;;;x
PROV990;Switchboard Falls;Switchboard Falls;Switchboard Falls;;;;;;;;;x
PROV991;Ice Castle;Ice Castle;Ice Castle;;;;;;;;;x
PROV992;Hisstocrat Island;Hisstocrat Island;Hisstocrat Island;;;;;;;;;x
PROV993;Mount Must Dash;Mount Must Dash;Mount Must Dash;;;;;;;;;x
PROV994;Icy Toad Island;Icy Toad Island;Icy Toad Island;;;;;;;;;x
PROV995;Chain Link Mountain;Chain Link Mountain;Chain Link Mountain;;;;;;;;;x
PROV996;Ant Trooper Hill;Ant Trooper Hill;Ant Trooper Hill;;;;;;;;;x
PROV997;Piranha Creeper Creek;Piranha Creeper Creek;Piranha Creeper Creek;;;;;;;;;x
PROV998;Brolder Island;Brolder Island;Brolder Island;;;;;;;;;x
PROV999;Brolder Toad House;Brolder Toad House;Brolder Toad House;;;;;;;;;x
PROV1000;Beep Block Skyway;Beep Block Skyway;Beep Block Skyway;;;;;;;;;x
PROV1001;Big Bounce Byway;Big Bounce Byway;Big Bounce Byway;;;;;;;;;x
PROV1002;Mystery House;Mystery House;Mystery House;;;;;;;;;x
PROV1003;Spike's Lost City;Spike's Lost City;Spike's Lost City;;;;;;;;;x
PROV1004;Arid Castle;Arid Castle;Arid Castle;;;;;;;;;x
PROV1005;Sunshine Seaside;Sunshine Seaside;Sunshine Seaside;;;;;;;;;x
PROV1006;Peek-a-boo Hill;Peek-a-boo Hill;Peek-a-boo Hill;;;;;;;;;x
PROV1007;Oceanic Midpoint Island;Oceanic Midpoint Island;Oceanic Midpoint Island;;;;;;;;;x
PROV1008;Bustling City;Bustling City;Bustling City;;;;;;;;;x
PROV1009;Foggy Toad Island;Foggy Toad Island;Foggy Toad Island;;;;;;;;;x
PROV1010;Sprawling Savannah;Sprawling Savannah;Sprawling Savannah;;;;;;;;;x
PROV1011;Tricky Trapeze Theater;Tricky Trapeze Theater;Tricky Trapeze Theater;;;;;;;;;x
PROV1012;Cakewalk Flip;Cakewalk Flip;Cakewalk Flip;;;;;;;;;x
PROV1013;Dusty Castle;Dusty Castle;Dusty Castle;;;;;;;;;x
PROV1014;Toadwood Heart;Toadwood Heart;Toadwood Heart;;;;;;;;;x
PROV1015;Jungle Jam;Jungle Jam;Jungle Jam;;;;;;;;;x
PROV1016;Upper Toadwood;Upper Toadwood;Upper Toadwood;;;;;;;;;x
PROV1017;Chimewood;Chimewood;Chimewood;;;;;;;;;x
PROV1018;Haunted Toadwood;Haunted Toadwood;Haunted Toadwood;;;;;;;;;x
PROV1019;Lower Toadwood;Lower Toadwood;Lower Toadwood;;;;;;;;;x
PROV1020;Urnwood;Urnwood;Urnwood;;;;;;;;;x
PROV1021;Misery Clearing;Misery Clearing;Misery Clearing;;;;;;;;;x
PROV1022;Thickwood;Thickwood;Thickwood;;;;;;;;;x
PROV1023;Toadwood Beach;Toadwood Beach;Toadwood Beach;;;;;;;;;x
PROV1024;Toadwood Bay;Toadwood Bay;Toadwood Bay;;;;;;;;;x
PROV1025;Toadwood Flats;Toadwood Flats;Toadwood Flats;;;;;;;;;x
PROV1027;Grass Land;Grass Land;Grass Land;;;;;;;;;x
PROV1028;Mushroom Land;Mushroom Land;Mushroom Land;;;;;;;;;x
PROV1029;Pipe Island;Pipe Island;Pipe Island;;;;;;;;;x
PROV1030;Crescent Coast;Crescent Coast;Crescent Coast;;;;;;;;;x
PROV1031;Spirit Mountain;Spirit Mountain;Spirit Mountain;;;;;;;;;x
PROV1032;Light Float Castle;Light Float Castle;Light Float Castle;;;;;;;;;x
PROV1033;Cornice Cave;Cornice Cave;Cornice Cave;;;;;;;;;x
PROV1034;Ghost Mansion;Ghost Mansion;Ghost Mansion;;;;;;;;;x
PROV1035;Dark Sea;Dark Sea;Dark Sea;;;;;;;;;x
PROV1036;Dark Float Castle;Dark Float Castle;Dark Float Castle;;;;;;;;;x
PROV1037;Bowser's Castle;Bowser's Castle;Bowser's Castle;;;;;;;;;x
PROV1038;UNASSIGNED;UNASSIGNED;UNASSIGNED;;;;;;;;;x
PROV1039;Lemon Soda Ocean Coast;Lemon Soda Ocean Coast;Lemon Soda Ocean Coast;;;;;;;;;x
