#######################################################
#      TURTLESHROOM PRODUCTIOSN PROUDLY PRESENTS      #
# SUPER MARIO MOD COUNTY-LEVEL PROVINCES LOCALIZATION #
#######################################################
c_hot_steamy_jungle;Hot Steamy Jungle;;;;;;;;;;x
c_dark_forest;Dark Forest;;;;;;;;;;x
c_grassy_plain;Grassy Plain;;;;;;;;;;x
c_super_bell_hill;Super Bell Hill;;;;;;;;;;x
c_mount_beanpole;Mount Beanpole;;;;;;;;;;x
c_grassland_castle;Grassland Castle;;;;;;;;;;x
c_toad_hill;Toad Hill;;;;;;;;;;x
c_plunging_falls;Plunging Falls;;;;;;;;;;x
c_conkdor_canyon;Conkdor Canyon;;;;;;;;;;x
c_shadow_play_ally;Shadow Play Ally;;;;;;;;;;x
c_really_rolling_hills;Really Rolling Hills;;;;;;;;;;x
c_sand_castle;Sand Castle;;;;;;;;;;x
c_snowball_park;Snowball Park;;;;;;;;;;x
c_shifty_boo_mansion;Shifty Boo Mansion;;;;;;;;;;x
c_rammerhead_beach;Rammerhead Beach;;;;;;;;;;x
c_marshmellow_fields;Marshmellow Fields;;;;;;;;;;x
c_switchboard_falls;Switchboard Falls;;;;;;;;;;x
c_ice_castle;Ice Castle;;;;;;;;;;x - POSSIBLE DUPLICATE
c_hisstocrat_island;Hisstocrat Island;;;;;;;;;;x
c_mount_must_dash;Mount Mustdash;;;;;;;;;;x
c_icy_toad_island;Icy Toad Island;;;;;;;;;;x
c_chain_link_mountain;Chain Link Mountains;;;;;;;;;;x
c_ant_trooper_hill;Ant Trooper Hill;;;;;;;;;;x
c_piranha_creeper_creek;Piranha Creeper Creek;;;;;;;;;;x
c_brolder_island;Brolder Island;;;;;;;;;;x
c_brolder_island_toad_house;Brolder Island Toad House;;;;;;;;;;x
c_beep_block_skyway;Beep Block Skyway;;;;;;;;;;x
c_big_bounce_byway;Big Bounce Byway;;;;;;;;;;x
c_mystery_house;Mystery House;;;;;;;;;;x
c_spikes_lost_city;Lost City of Spike;;;;;;;;;;x
c_arid_castle;Arid Castle;;;;;;;;;;x
c_sunshine_seaside;Sunshine Seaside City;;;;;;;;;;x
c_peekaboo_hill;Peekaboo Hill;;;;;;;;;;x
c_oceanic_midpoint_island;Oceanic Midpoint Island;;;;;;;;;;x
c_bustling_city;Bustling City;;;;;;;;;;x
c_foggy_toad_island;Foggy Island;;;;;;;;;;x
c_sprawling_savannah;Sprawling Savannah;;;;;;;;;;x
c_tricky_trapeze_theater;Tricky Trapeze;;;;;;;;;;x
c_cakewalk_flip;Cakewalk Flip;;;;;;;;;;x
c_dusty_castle;Dusty Castle;;;;;;;;;;x
c_toadwood_heart;Toadwood Heart;;;;;;;;;;x
c_jungle_jam;Jungle Jam;;;;;;;;;;x
c_grass_land;Jewel Grass Land;;;;;;;;;;x
c_mushroom_land;Mushroom Land;;;;;;;;;;x
c_pipe_island;Pipe Island;;;;;;;;;;x
c_crescent_coast;Crescent Coast;;;;;;;;;;x
c_spirit_mountain;Spirit Mountain;;;;;;;;;;x
c_light_float_castle;Lightfloat Castle;;;;;;;;;;x
c_cornice_cave;Cornice Cave;;;;;;;;;;x
c_ghost_mansion;Ghost Mansion;;;;;;;;;;x
c_dark_sea;The Dark Sea;;;;;;;;;;x
c_dark_float_castle;Darkfloat Castle;;;;;;;;;;x
c_bowsers_castle;Another Bowser Castle;;;;;;;;;;x

c_lemon_soda_ocean_coast;Lemon Soda Shore;;;;;;;;;;x
c_lemon_soda_ocean_trench;Lemon Trench;;;;;;;;;;x
c_yoshis_island_coast;Yoshi Coast;;;;;;;;;;x
c_donut_coast;Doughnut Shoals;;;;;;;;;;x
c_vanilla_coast;Vanilla Wash;;;;;;;;;;x
c_cheese_coast;Cheesy Coast;;;;;;;;;;x
c_lemon_soda_reach;Lemon Fizz Reach;;;;;;;;;;x
c_soda_sea;Grand Soda Sea;;;;;;;;;;x
c_lemon_soda_deep;Soda Deep;;;;;;;;;;x
c_dinosaurward_coast;Dino Dino Shoreline;;;;;;;;;;x
c_seaside_ward_coast;Seaside Wharves;;;;;;;;;;x
c_deep_coast;Deep Deep Shelf;;;;;;;;;;x
c_marioward_coast;Mario's Ward;;;;;;;;;;x
c_seaside_coast;Seaside Shoreline;;;;;;;;;;x
c_frigid_ocean;Shivering Sea;;;;;;;;;;x
c_beanbean_bay;Beanbean Bay;;;;;;;;;;x
c_gwarhar_lagoon;Gwarhar Lagoon;;;;;;;;;;x
c_oho_bay;Oho Bay;;;;;;;;;;x
c_kero_inlet;Kero Inlet;;;;;;;;;;x
c_chucklehuck_coast;Chucklehuck Coast;;;;;;;;;;x
c_anuran_waters;Anuran Waters;;;;;;;;;;x
c_muda_cove;Muda Cove;;;;;;;;;;x
c_toad_town_harbour;Toad Town Harbor;;;;;;;;;;x
c_delfino_sea_lane;Delfino Sea;;;;;;;;;;x
c_airstrip_straights;Airstrip Straits;;;;;;;;;;x
c_corona_coast;Corona Coast;;;;;;;;;;x
c_pianta_coast;Pianta Shore;;;;;;;;;;x
c_pianta_cove;Pianta Cove;;;;;;;;;;x
c_sirena_straights;Sirena Straits;;;;;;;;;;x
c_gelato_bay;Gelato Bay;;;;;;;;;;x
c_ricco_harbour;Ricco Harbor;;;;;;;;;;x
c_pinna_bay;Pinna Bay;;;;;;;;;;x
c_northern_crab_coast;Northern Crab Coast;;;;;;;;;;x
c_artiglio_bay;Artiglio Bay;;;;;;;;;;x
c_southern_crab_coast;Southern Crab Coast;;;;;;;;;;x
c_western_crab_coast;Western Crab Coast;;;;;;;;;;x
c_minnow_coast;Minnow Coast;;;;;;;;;;x
c_west_flipper_approach;West Flipper Approach;;;;;;;;;;x
c_east_flipper_approach;East Flipper Approach;;;;;;;;;;x
c_south_turtle_sea;South Turtle Sea;;;;;;;;;;x
c_citrus_eel_bay;Citrus Eel Bay;;;;;;;;;;x
c_eel_tail_calm;Eel Tail Calm;;;;;;;;;;x
c_straights_of_the_eel;MY HOVERCRAFT IS FULL OF EELS;;;;;;;;;;x
c_eels_maw_cove;Eel's Maw Harbor;;;;;;;;;;x
c_jelly_pepper_approach;Jelly Pepper Approach;;;;;;;;;;x
c_spice_trader_bay;Spiceflow Bay;;;;;;;;;;x
c_pepper_inlet;Pepper Inlet;;;;;;;;;;x
c_tentacle_cove;Tentacle Cove;;;;;;;;;;x
c_eastern_stinger_approach;Eastern Stinger Approach;;;;;;;;;;x
c_southern_two_fish_bay;Southern Twofish Bay;;;;;;;;;;x
c_northern_two_fish_bay;Northern Twofish Bay;;;;;;;;;;x
c_angelfish_bay;Angelfish Bay;;;;;;;;;;x
c_fishfin_coast;Fishfin Coast;;;;;;;;;;x
c_fishhead_approach;Fishhead Approach;;;;;;;;;;x
c_dorsal_bay;Dorsal Bay;;;;;;;;;;x
c_sarasa_ocean;Sarasa Sea;;;;;;;;;;x
c_rare_approach_dead_zone;Rare Approach Dead Zone;;;;;;;;;;x
"c_western_blue_ocean;The Wide, Wide Ocean;;;;;;;;;;x"
c_eastern_blue_ocean;Cast Aways Sea;;;;;;;;;;x
c_northern_blue_ocean;Deep Sea Salvage;;;;;;;;;;x
c_eastern_arctic_ocean;Eastern Frozen Ocean;;;;;;;;;;x
c_arctic_ocean;Shivering Ocean;;;;;;;;;;x
c_toad_cove;Toad Cove;;;;;;;;;;x
c_north_cavi_cape;North Cavi Cape;;;;;;;;;;x
c_south_cavi_cape;South Cavi Cape;;;;;;;;;;x
c_plack_coast;Plack Coast;;;;;;;;;;x
c_goomba_coast;Goomba Sea;;;;;;;;;;x
c_koopa_cape;Koopa Cape;;;;;;;;;;x
c_diamond_bay;Diamond Bay;;;;;;;;;;x
c_baseball_island;Batterup Island;;;;;;;;;;x
c_sparkling_waters;Sparkling Waters;;;;;;;;;;x
c_royal_desert_coast;Royal Desert Coast;;;;;;;;;;x
c_southern_desert_hill_channel;Southern Desert Hill Channel;;;;;;;;;;x
c_northern_desert_hill_channel;Northern Desert Hill Channel;;;;;;;;;;x
c_pipe_maze_straights;Pipe Maze Straits;;;;;;;;;;x
c_grass_land_coast;Grassland Coast;;;;;;;;;;x
c_drybake_coast;Dry Bake Coast;;;;;;;;;;x
c_decalburg_bay;Decalburg Bay;;;;;;;;;;x
c_leaflitter_inlet;Leaflitter Inlet;;;;;;;;;;x
c_big_city_bay;Big City Bay;;;;;;;;;;x
c_castaway_islands;Castaway Islands;;;;;;;;;;x
c_dolphin_coast;Dolphin Coast;;;;;;;;;;x
c_eastern_mushroom_cape;Eastern Mushroom Cape;;;;;;;;;;x
c_southern_mushroom_cape;Southern Mushroom Cape;;;;;;;;;;x
c_cheep_cheep_approach;Cheep Cheep Approach;;;;;;;;;;x
c_waluigis_island;Waluigi Island;;;;;;;;;;x
c_warios_island;Wario Continent;;;;;;;;;;x
c_fungus_coast;Fungal Coast;;;;;;;;;;x
c_shroom_bay;Shroom Bay;;;;;;;;;;x
c_happy_harbour;Happy Harbor;;;;;;;;;;x
c_southern_fruit_kingdoms;Southern Fruitlands;;;;;;;;;;x
c_shy_guy_islands;Shy Guy Islands;;;;;;;;;;x
c_secret_island;Secret Beach;;;;;;;;;;x
c_secluded_approach;Secluded Approach;;;;;;;;;;x
c_mangrove_sea;Mangove Sea;;;;;;;;;;x
c_autumn_isles;Autumn Isles;;;;;;;;;;x
c_savannah_shoal;Savannah Shoal;;;;;;;;;;x
c_sea_breeze_current;Sea Breeze Current;;;;;;;;;;x
c_fruit_juice_approach;Fruit Juice Approach;;;;;;;;;;x
c_southern_sea_of_kong;Southern Sea of Kong;;;;;;;;;;x
c_northern_sea_of_kong;Northern Sea of Kong;;;;;;;;;;x
c_bonus_islands;Bonus Islands;;;;;;;;;;x
c_banana_fairy_seamounts;Banana Fairy Seamounts;;;;;;;;;;x
c_crocodile_coast;Crocodile Coast;;;;;;;;;;x
c_starfruit_and_pepper_islands;Starfruit and Pepper Islands;;;;;;;;;;x
c_middle_fruit_kingdoms;Middle Fruitlands;;;;;;;;;;x
c_swinging_straits;Swing Swing Straits;;;;;;;;;;x
c_northern_swinging_chain;Northern Swinging Chain;;;;;;;;;;x
c_southern_swinging_chain;Southern Swinging Chain;;;;;;;;;;x
c_arctic_fruit_kingdoms;Shivering Fruitlands;;;;;;;;;;x
c_mammoth_coast;Mammoth Coast;;;;;;;;;;x
c_vibe_timber_channel;Vibetimber Channel;;;;;;;;;;x
c_vibe_coast;Vibe Coast;;;;;;;;;;x
c_timber_coast;Timber Coast;;;;;;;;;;x
c_piscene_coast;Piscene Coast;;;;;;;;;;x
c_rough_coast;Roughcoast;;;;;;;;;;x
c_krem_jungle_coast;Krem-Jungle Coast;;;;;;;;;;x
c_dino_coast;Dino Coast;;;;;;;;;;x
c_misty_coast;Misty Coast;;;;;;;;;;x
c_crocodile_bay;Crocodile Bay;;;;;;;;;;x
c_kremling_seamounts;Kremling Seamounts;;;;;;;;;;x
c_banana_bird_bay;Bananabird Bay;;;;;;;;;;x
c_southern_jewelry_islands;Southern Isles of Jewelry;;;;;;;;;;x
c_northern_jewelry_islands; Northern Isles of Jewelry;;;;;;;;;;x
c_pillow_islands;Pillow Islands;;;;;;;;;;x
c_southeast_ocean_side;Southeast Seaside;;;;;;;;;;x
c_thunder_island;Thunder Island;;;;;;;;;;x
c_thunderous_straights;Thunderous Straits;;;;;;;;;;x
c_mouth_of_ocean_side_bay;Mouth of Ocean Bay;;;;;;;;;;x
c_ocean_side_bay;Oceanside Bay;;;;;;;;;;x
c_southern_lava_lava_island;Southern Lavalava Island;;;;;;;;;;x
c_northern_lava_lava_island;Northern Lavalava Island;;;;;;;;;;x
c_birabuto_bay;Birabuto Bay;;;;;;;;;;x
c_chai_coast;Chai Coast;;;;;;;;;;x
c_sprixie_canyon_bay;Sprixie Trench;;;;;;;;;;x
c_ant_islands;Any Islands;;;;;;;;;;x
c_sprixie_canyon_approach;Sprixie Approach;;;;;;;;;;x
c_toadstool_trench;Toadstool Trench;;;;;;;;;;x
c_cheep_cheep_shoals;Cheep Cheep Shoals;;;;;;;;;;x
c_blooper_reef;Blooper Reef;;;;;;;;;;x
c_rugged_countercurrent;Rugged Countercurrent;;;;;;;;;;x
c_canyon_sprixie_current;Sprixie Current;;;;;;;;;;x
c_mineral_coast;Mineral Coast;;;;;;;;;;x
c_floral_coast;Floral Coast;;;;;;;;;;x
c_muda_coast;Muda Coast;;;;;;;;;;x
c_yoster_island;Yo'ster Island;;;;;;;;;;x
c_birabuto_coast;Birabuto Shore;;;;;;;;;;x
c_daisy_coast;Daisy Coast;;;;;;;;;;x
c_deep_ocean_trench;Deep Deep Trench;;;;;;;;;;x
c_southern_cloud_sprixie_coast;Southern Cloudsprixie Waters;;;;;;;;;;x
c_western_cloud_sprixie_coast;Western Cloudsprixie Waters;;;;;;;;;;x
c_northern_cloud_sprixie_coast;Northern Cloudsprixie Waters;;;;;;;;;;x
c_eastern_cloud_sprixie_coast;Eastern Cloudsprixie Waters;;;;;;;;;;x
c_oceanic_midpoint;TurtleShroomer Sea;;;;;;;;;;x
c_midpoint_current;Avrolancaster Current;;;;;;;;;;x
c_dinosaur_ocean_trench;Dinosaur Ocean Trench;;;;;;;;;;x
c_dinosaur_approach;Dino Dino Approach;;;;;;;;;;x
c_southern_meadow_sprixie_coast;Southern Meadowsprixie Coast;;;;;;;;;;x
c_northern_meadow_sprixie_coast;Northern Meadowsprixie Coast;;;;;;;;;;x
c_western_meadow_sprixie_coast;Western Meadowsprixie Coast;;;;;;;;;;x
c_eastern_meadow_sprixie_coast;Eastern Meadowsprixie Coast;;;;;;;;;;x
c_western_desert_sprixie_coast;Western Desertsprixie Fathoms;;;;;;;;;;x
c_eastern_desert_sprixie_coast;Eastern Desertsprixie Fathoms;;;;;;;;;;x
c_snowflake_straight;Snowflake Strait;;;;;;;;;;x
c_brr_bay;Brr Bay;;;;;;;;;;x
c_blizzard_cove;Blizzard Cove;;;;;;;;;;x
c_iceberg_alley;Iceberg Aley;;;;;;;;;;x
c_snowy_sea;Snowy Sea;;;;;;;;;;x
c_snow_cove;Snowcove;;;;;;;;;;x
c_flurry_current;Flurry Current;;;;;;;;;;x
c_ice_cube_coast;Icecube Coast;;;;;;;;;;x
c_iced_coast;Iced Coast;;;;;;;;;;x
c_deep_frigid_trench;Deep Shivering Trench;;;;;;;;;;x
c_great_frozen_bay;Great Shivering Bay;;;;;;;;;;x
c_sticker_sea;Sticker Sea;;;;;;;;;;x
c_icewater_cove;Icewater Cove;;;;;;;;;;x
c_straights_of_bowser;Straits of Bowser;;;;;;;;;;x
c_pack_ice_coast;Pack Ice Coast;;;;;;;;;;x
c_frostbite_sea;Frostbite Sea;;;;;;;;;;x
c_e_bay;E-Bay;;;;;;;;;;x
c_blackheart_coast;Blackheart Coast;;;;;;;;;;x
c_sea_of_nightmares;Sea of Nightmares;;;;;;;;;;x
c_cape_of_bad_hope;Cape of Bad Hope;;;;;;;;;;x
c_jealous_coast;Jealous Coast;;;;;;;;;;x
c_coast_of_rage;Sea of Hate;;;;;;;;;;x
c_straights_of_mist_and_fog;Straits of Mist and Fog;;;;;;;;;;x
c_cloudy_coast;Cloudy Coast;;;;;;;;;;x
c_e_trench;E-Trench;;;;;;;;;;x
c_big_narrows;Big Narrows;;;;;;;;;;x
c_oceanic_bay;Oceanic Bay;;;;;;;;;;x
c_cape_of_ocean_side;Cape of Oceanside;;;;;;;;;;x
c_oceanic_sea_breach;Oceanic Sea Breach;;;;;;;;;;x
c_cape_of_beaches;Cape of Beaches;;;;;;;;;;x
c_dusty_coast;Dusty Coast;;;;;;;;;;x
c_third_coast;Third Coast;;;;;;;;;;x
c_oceanic_straights;Oceanic Straits;;;;;;;;;;x
c_blue_water_coast;Bluewater Coast;;;;;;;;;;x
c_cloudy_straights;Cloudy Straits;;;;;;;;;;x
c_narrow_bay;Narrow Bay;;;;;;;;;;x
c_mouth_of_giants;Mouth of Giants;;;;;;;;;;x
c_mushroom_approach;Mushroom Approach;;;;;;;;;;x
c_great_mushroom_sea;Great Mushroom Sea;;;;;;;;;;x
c_rogue_harbour;Rogue Harbour;;;;;;;;;;x
c_bay_of_petals;Bay of Petals;;;;;;;;;;x
c_twilight_narrows;Twilight Deep;;;;;;;;;;x
c_keelhaul_straights;Keelhaul Straits;;;;;;;;;;x
c_cape_poshley;Cape of Poshley;;;;;;;;;;x
c_twilight_cove;Twilighter Cove;;;;;;;;;;x
c_smugglers_cove;Smugglers' Cove;;;;;;;;;;x
c_quiet_firth;Quiet Firth;;;;;;;;;;x
c_wet_dry_harbour;Wet-Dry Harbor;;;;;;;;;;x
c_petal_approach;Petal Approach;;;;;;;;;;x
c_heavenly_coast;Heavenly Coast;;;;;;;;;;x
c_twilit_sea;Twilit Sea;;;;;;;;;;x
c_fruity_current;Lesser Fruity Current;;;;;;;;;;x
c_fruity_countercurrent;Greater Fruity Current;;;;;;;;;;x
c_mushroom_deep;Mushroom Deep;;;;;;;;;;x
c_rare_sea;Rare Sea;;;;;;;;;;x
c_the_great_calm;The Great Calm;;;;;;;;;;x
c_boggly_coastline;Boggly Coastline;;;;;;;;;;x
c_hideaway_bay;Hideaway Bay;;;;;;;;;;x
c_fahr_coast;Fahr Coast;;;;;;;;;;x
c_magnetic_coast;Magnetic Coast;;;;;;;;;;x
c_penguin_coast;Penguin Coast;;;;;;;;;;x
c_santa_sea;Santa Sea;;;;;;;;;;x
c_icepeak_coast;Icepeak Coast;;;;;;;;;;x
c_cool_cool_coastline;Cool Cool Coastline;;;;;;;;;;x
c_sherbert_coast;Sherbert Coast;;;;;;;;;;x
c_shivering_coastline;Shivering Coastline;;;;;;;;;;x
c_ice_koopa_coast;Icekoopa Coast;;;;;;;;;;x
c_frosty_bay;Frosty Bay;;;;;;;;;;x
c_toadwood_bay;Toadwood Bay;;;;;;;;;;x
c_kings_cove;King's Cove;;;;;;;;;;x
c_shipwrecker_bay;Shipwrecker Bay;;;;;;;;;;x
c_mole_harbour;Mole Harbor;;;;;;;;;;x
c_mole_coast;Mole Coast;;;;;;;;;;x
c_twin_bays;Twinbays;;;;;;;;;;x
c_shipwreck_sea;Shipwreck Sea;;;;;;;;;;x
c_monster_cove;Monster Cove;;;;;;;;;;x
c_bay_of_storms;Bay of Storms;;;;;;;;;;x
c_sea_of_mario;Sea of Mario;;;;;;;;;;x
c_marionic_tidal_zone;Marionic Tidal Zone;;;;;;;;;;x
c_yoshis_approach;Yoshi's Approach;;;;;;;;;;x
c_nimbus_coast;Nimbus Coast;;;;;;;;;;x
c_sulphuric_coast;Sulphuric Coast;;;;;;;;;;x
c_rice_coast;Rice Coast;;;;;;;;;;x
c_sherbert_ocean_region;Sherbert Ocean Region;;;;;;;;;;x
c_kitchen_coast;Kitchen Coast;;;;;;;;;;x
c_kitchen_island_approach;Kitchen Approach;;;;;;;;;;x
c_sea_of_tranquility;Sea of Rest;;;;;;;;;;x
c_koopa_coast;Koopa Coast;;;;;;;;;;x
c_frozen_turtle_coast;Frozen Turtle Coasts;;;;;;;;;;x
c_eastern_bowser_approach;Eastern Bowser Approach;;;;;;;;;;x
c_north_coast_of_toadwood;Toadwood Coast;;;;;;;;;;x
c_hisstocrat_sea;Hisstocrat Sea;;;;;;;;;;x
c_chain_link_coast;Chainlink Coast;;;;;;;;;;x
c_frosted_ice_coast;Frosted Ice Coast;;;;;;;;;;x
c_snowberg_alley;Snowberg Channel;;;;;;;;;;x
c_northern_sprixie_sea;Northern Sprixie Sea;;;;;;;;;;x
c_steep_coast;Steep Coast;;;;;;;;;;x
c_sandy_coast;Sandy Coast;;;;;;;;;;x
c_continental_dropoff;Continental Dropoff;;;;;;;;;;x
c_beanbean_cove;Beanbean Cove;;;;;;;;;;x
c_awazon_river1;Awazon River;;;;;;;;;;x
c_awazon_river2;Awazon River;;;;;;;;;;x
c_awazon_river3;Awazon River;;;;;;;;;;x
c_mouth_of_the_awazon;Awazon Estuary;;;;;;;;;;x
c_midas_falls;Midas Falls;;;;;;;;;;x
c_midas_river;Midas River;;;;;;;;;;x
c_vanilla_falls;Vanilla Falls;;;;;;;;;;x
c_donut_river;Doughnut River;;;;;;;;;;x
c_banana_bird_falls;Bananabird Falls;;;;;;;;;;x
c_bear_river;Bear Bear River;;;;;;;;;;x
c_razor_falls;Razor Falls;;;;;;;;;;x
c_bear_falls;Bear Falls;;;;;;;;;;x
c_blackforest_river1;Greater Blackforest River;;;;;;;;;;x
c_blackforst_river2;Lesser Blackforest River;;;;;;;;;;x
c_tropica_river1;Greater Tropica River;;;;;;;;;;x
c_tropica_river2;Lesser Tropica River;;;;;;;;;;x
c_tropica_river3;Grand Tropica River;;;;;;;;;;x
c_tropica_river4;Tropica River;;;;;;;;;;x
c_verge_river;Verge River;;;;;;;;;;x
c_monkey_falls;Monkey Falls;;;;;;;;;;x
c_minke_falls;Minke Falls;;;;;;;;;;x
c_koco_river1;Greater Koco River;;;;;;;;;;x
c_koco_river2;Lesser Koco River;;;;;;;;;;x
c_mill_river;Mill River;;;;;;;;;;x
c_salmon_river1;Salmon River;;;;;;;;;;x
c_salmon_river2;Salmon River;;;;;;;;;;x
c_salmon_river3;Salmon River;;;;;;;;;;x
c_salmon_river4;Salmon River;;;;;;;;;;x
c_salmon_river5;Salmon River;;;;;;;;;;x
c_salmon_river6;Salmon River;;;;;;;;;;x
c_salmon_river7;Salmon River;;;;;;;;;;x
c_salmon_river8;Salmon River;;;;;;;;;;x
c_salmon_river9;Salmon River;;;;;;;;;;x
c_salt_river;Salt River;;;;;;;;;;x
c_tylex_river1;Tyler River;;;;;;;;;;x
c_tylex_river2;Tyler River;;;;;;;;;;x
c_tylex_river3;Tyler River;;;;;;;;;;x
c_tylex_river4;Tyler River;;;;;;;;;;x
c_tylex_river5;Tyler River;;;;;;;;;;x
c_tylex_river6;Tyler River;;;;;;;;;;x
c_tylex_river7;Tyler River;;;;;;;;;;x
c_tylex_river8;Tyler River;;;;;;;;;;x
c_sprixie_river;Sprixie River;;;;;;;;;;x
c_star_river1;Star River;;;;;;;;;;x
c_star_river2;Star River;;;;;;;;;;x
c_star_river3;Star River;;;;;;;;;;x
c_star_river4;Star River;;;;;;;;;;x
c_star_river5;Star River;;;;;;;;;;x
c_star_river6;Star River;;;;;;;;;;x
c_star_river7;Star River;;;;;;;;;;x
c_star_river8;Star River;;;;;;;;;;x
c_star_river9;Star River;;;;;;;;;;x
c_star_river10;Star River;;;;;;;;;;x
c_star_river11;Star River;;;;;;;;;;x
c_star_river12;Star River;;;;;;;;;;x
c_star_river13;Star River;;;;;;;;;;x
c_mushroom_river1;Mushroom River;;;;;;;;;;x
c_mushroom_river2;Mushroom River;;;;;;;;;;x
c_mushroom_river3;Mushroom River;;;;;;;;;;x
c_mushroom_river4;Mushroom River;;;;;;;;;;x
c_mushroom_river5;Mushroom River;;;;;;;;;;x
c_mushroom_river6;Mushroom River;;;;;;;;;;x
c_mushroom_river7;Mushroom River;;;;;;;;;;x
c_mushroom_river8;Mushroom River;;;;;;;;;;x
c_mushroom_river9;Mushroom River;;;;;;;;;;x
c_mushroom_river10;Mushroom River;;;;;;;;;;x
c_mushroom_river11;Mushroom River;;;;;;;;;;x
c_mushroom_river12;Mushroom River;;;;;;;;;;x
c_mushroom_river13;Mushroom River;;;;;;;;;;x
c_koopa_river1;Koopa River;;;;;;;;;;x
c_koopa_river2;Koopa River;;;;;;;;;;x
c_koopa_river3;Koopa River;;;;;;;;;;x
c_koopa_river4;Koopa River;;;;;;;;;;x
c_cold_river1;Cold Cold River;;;;;;;;;;x
c_cold_river2;Cold Cold River;;;;;;;;;;x
c_cold_river3;Cold Cold River;;;;;;;;;;x
c_cold_river4;Cold Cold River;;;;;;;;;;x
c_cold_river5;Cold Cold River;;;;;;;;;;x
c_cold_river6;Cold Cold River;;;;;;;;;;x
c_cold_river7;Cold Cold River;;;;;;;;;;x
c_cold_river8;Cold Cold River;;;;;;;;;;x
c_cold_river9;Cold Cold River;;;;;;;;;;x
c_cold_river10;Cold Cold River;;;;;;;;;;x
c_cold_river11;Cold Cold River;;;;;;;;;;x
c_cold_river12;Cold Cold River;;;;;;;;;;x
c_cold_river13;Cold Cold River;;;;;;;;;;x
c_cold_river14;Cold Cold River;;;;;;;;;;x
c_cold_river15;Cold Cold River;;;;;;;;;;x
c_cold_river16;Cold Cold River;;;;;;;;;;x
c_cold_river17;Cold Cold River;;;;;;;;;;x
c_cold_river18;Cold Cold River;;;;;;;;;;x
c_toad_river1;Toad River;;;;;;;;;;x
c_toad_river2;Toad River;;;;;;;;;;x
c_toad_river3;Toad River;;;;;;;;;;x
c_garden_river1;Greater Garden River;;;;;;;;;;x
c_garden_river2;Lesser Garden River;;;;;;;;;;x
c_boo_river1;Boo River;;;;;;;;;;x
c_boo_river2;Boo River;;;;;;;;;;x
c_boo_river3;Boo River;;;;;;;;;;x
c_boo_river4;Boo River;;;;;;;;;;x
c_boo_river5;Boo River;;;;;;;;;;x
c_boo_river6;Boo River;;;;;;;;;;x
c_boo_river7;Boo River;;;;;;;;;;x
c_rapid_river1;Rapid River;;;;;;;;;;x
c_rapid_river2;Rapid River;;;;;;;;;;x
c_fairy_river1;Fairy River;;;;;;;;;;x
c_fairy_river2;Fairy River;;;;;;;;;;x
c_fairy_river3;Fairy River;;;;;;;;;;x
c_fairy_river4;Fairy River;;;;;;;;;;x
c_fairy_river5;Fairy River;;;;;;;;;;x
c_fairy_river6;Fairy River;;;;;;;;;;x
c_fairy_river7;Fairy River;;;;;;;;;;x
c_fairy_river8;Fairy River;;;;;;;;;;x
c_fairry_river9;Fairy River;;;;;;;;;;x
c_fairy_river10;Fairy River;;;;;;;;;;x
c_yosu_rapids;Yosu Rapids;;;;;;;;;;x
c_diamond_river1;Diamond River;;;;;;;;;;x
c_diamond_river2;Diamond River;;;;;;;;;;x
c_pacifica;Pacifica;;;;;;;;;;x
c_banana_bird_lake;Bananabird Lake;;;;;;;;;;x
c_lake_orangatanga;Lake Orangatanga;;;;;;;;;;x
c_kremling_lake1;Kremling Lake;;;;;;;;;;x
c_kremling_lake2;Kreeps Lake;;;;;;;;;;x
c_kremling_lake3;Kutlas Lake;;;;;;;;;;x
c_icy_lake;Shivering Lake;;;;;;;;;;x
c_lake_lodge;Lake Lodge;;;;;;;;;;x
c_roolenstein_lake;Lake Roolenstein;;;;;;;;;;x
c_kroc_pond;Kroc Loch;;;;;;;;;;x
c_miller_lake;Miller's Lake;;;;;;;;;;x
c_great_ape_lakes;Great Ape Lakes;;;;;;;;;;x
c_lake_of_the_vines;Lake of the Vines;;;;;;;;;;x
c_crocodile_lake1;Crocodile Lake;;;;;;;;;;x
c_crocodile_lake2;The Crocodile Loch;;;;;;;;;;x
c_crocodile_lake3;Crocodile Lagoon;;;;;;;;;;x
c_crocodile_lake4;Alligator Lake;;;;;;;;;;x
c_crocodile_lake5;Caimán Lake;;;;;;;;;;x
c_crocodile_lake6;Gharial Lake;;;;;;;;;;x
c_upper_factory_lake;Greater Factory Lake;;;;;;;;;;x
c_lower_factory_lake;Lesser Factory Lake;;;;;;;;;;x
c_timber_lake;Timber Lake;;;;;;;;;;x
c_joy_lake;Joy Lake;;;;;;;;;;x
c_lake_of_fire;Boiling Lake;;;;;;;;;;x
c_big_moat;The Big Moat;;;;;;;;;;x
c_rough_lake;Rough Lakeshore;;;;;;;;;;x
c_jungle_pond;Jungle Bond;;;;;;;;;;x
c_frozen_lake;Frozen Lake;;;;;;;;;;x
c_lethal_lava_land;Lethal Lava Land;;;;;;;;;;x
c_third_lake;Third Lake;;;;;;;;;;x
c_desert_oasis;Desert Oasis;;;;;;;;;;x
c_grassland_moat;Grassland Moat;;;;;;;;;;x
c_warm_fuzzy_lake;Warm Fuzzy Lake;;;;;;;;;;x
c_damp_oasis;Damp Oasis;;;;;;;;;;x
